,ID,Color,Amplitude
12010,2586710,z,1.6965
12011,2586848,i,0.7155
12012,258685,i,0.718
12013,2587054,z,0.605
12014,2587125,z,0.8945
12015,2587146,z,3.5335
12016,2587150,z,0.7645
12017,258746,z,1.1065
12018,2587687,z,0.491
12019,2588302,z,3.781
12020,2588420,z,0.79
12021,2588507,z,1.422
12022,2588515,z,3.117
12023,2588602,z,0.802
12024,2588775,z,2.6545
12025,2588880,z,0.6335
12026,2589374,z,0.672
12027,2589547,z,1.007
12028,2589605,z,0.7405
12029,2589749,z,1.2545
12030,2589931,z,3.515
12031,2589945,z,0.7475
12032,2590102,i,0.4945
12033,2590498,z,2.3435
12034,2590526,z,2.5225
12035,2590841,i,0.4645
12036,2590976,z,3.8355
12037,259105,z,3.1535
12038,2591075,z,5.4195
12039,2591352,z,0.8825
12040,2591527,r,0.4605
12041,2591558,z,3.2255
12042,2591689,z,2.962
12043,2591761,g,1.609
12044,2591763,r,0.664
12045,2592292,z,2.918
12046,2592348,z,1.103
12047,2592384,i,2.485
12048,2592545,z,0.7555
12049,2592553,z,3.6885
12050,2593056,z,3.1495
12051,2593081,z,3.608
12052,2593261,z,0.7245
12053,25935,z,0.9175
12054,2593510,r,0.8625
12055,2593548,z,0.8215
12056,2593550,z,1.114
12057,2593586,z,1.6425
12058,2593722,i,2.011
12059,2594117,z,3.14
12060,259415,z,0.789
12061,2594204,z,1.8615
12062,2594257,z,1.81
12063,2594284,z,0.491
12064,2594374,z,0.9365
12065,2594928,r,0.55
12066,2595282,z,0.4265
12067,2595723,i,0.53
12068,259606,z,4.3285
12069,2596227,z,0.983
12070,2596466,r,0.547
12071,2596560,z,3.7745
12072,2596659,z,3.4655
12073,2596757,z,3.805
12074,2596759,z,1.2105
12075,2596851,z,2.7215
12076,2597102,i,0.8285
12077,2597122,z,2.82
12078,2597198,z,1.471
12079,2597342,z,0.837
12080,2597579,z,0.666
12081,259790,i,0.4665
12082,2598355,z,0.66
12083,2598360,z,2.2685
12084,2598489,z,2.8345
12085,2598553,z,3.504
12086,2598611,r,1.709
12087,2599130,r,1.366
12088,2599156,i,0.6195
12089,2599222,i,2.177
12090,2599235,z,1.0185
12091,2599255,z,1.068
12092,2599297,z,3.6735
12093,2599403,z,1.238
12094,2599499,z,1.025
12095,2599566,i,1.1795
12096,259966,z,0.4165
12097,2599803,i,0.625
12098,2599849,z,3.1875
12099,2600008,r,0.9525
12100,2600095,z,3.664
12101,2600609,i,0.6805
12102,2600651,z,3.038
12103,2600684,z,0.8725
12104,2600968,z,3.7655
12105,2601002,z,1.358
12106,2601033,z,1.0445
12107,2601241,z,2.4555
12108,260132,z,0.622
12109,2601345,z,0.958
12110,2601423,z,0.868
12111,2601455,z,0.6425
12112,2601482,z,3.063
12113,2601497,z,3.461
12114,2601533,z,1.373
12115,2602280,z,2.594
12116,2602283,i,0.721
12117,2603047,z,0.967
12118,2603166,z,0.7695
12119,260322,i,0.4715
12120,2603326,z,2.039
12121,2603399,z,1.429
12122,260385,i,0.604
12123,260402,z,2.8225
12124,26043,z,0.7635
12125,2604456,i,0.667
12126,2604580,z,0.933
12127,2604633,z,2.864
12128,2604639,r,0.739
12129,2604669,z,1.0815
12130,2605085,z,1.444
12131,2605175,g,0.932
12132,2605204,z,0.7745
12133,2605267,z,0.8725
12134,2605616,z,1.088
12135,2605617,z,3.8015
12136,2605633,g,0.6925
12137,2605723,z,0.582
12138,2605859,z,0.738
12139,2606034,z,1.255
12140,2606308,z,3.429
12141,2606373,z,1.8445
12142,2606781,r,3.4655
12143,2606894,z,3.5655
12144,260700,i,0.4415
12145,2607010,z,0.744
12146,2607244,z,2.797
12147,2607738,z,0.748
12148,2607788,z,3.1705
12149,260781,z,2.049
12150,2608007,z,2.375
12151,2608143,z,0.666
12152,2608155,i,2.073
12153,2608249,z,1.074
12154,2608544,z,0.6675
12155,2608700,z,1.018
12156,2608739,i,0.8745
12157,2609116,z,3.95
12158,260929,z,1.029
12159,2609344,z,0.82
12160,2609442,z,0.909
12161,2609674,z,2.3615
12162,2609949,z,0.918
12163,2609969,z,3.551
12164,2610016,z,1.734
12165,2610159,z,1.747
12166,2610182,i,0.7785
12167,2610187,z,3.4685
12168,2610214,z,0.927
12169,2610344,r,0.444
12170,261044,z,1.1115
12171,2610619,z,2.4325
12172,2610686,z,0.6855
12173,2610781,i,1.279
12174,2611059,z,2.036
12175,2611391,z,3.5455
12176,2611480,z,1.961
12177,2611591,z,4.3975
12178,2611978,z,0.679
12179,2612096,z,1.9635
12180,261215,z,0.995
12181,2612294,z,1.3735
12182,2612444,i,1.7705
12183,261261,z,3.9
12184,2612806,z,0.665
12185,2612811,z,3.9755
12186,2612917,z,4.0365
12187,2613029,z,0.71
12188,2613087,z,1.0405
12189,2613236,g,3.456
12190,2613253,z,0.968
12191,2613264,z,3.566
12192,2613402,z,2.9545
12193,2613719,i,0.5755
12194,2613792,z,3.165
12195,2613818,g,1.3915
12196,2613869,z,4.0705
12197,26139,z,3.449
12198,2613947,z,0.906
12199,2614010,z,1.466
12200,2614226,z,2.9855
12201,2614242,z,3.1905
12202,2614383,z,1.548
12203,2614467,z,1.1255
12204,2614483,z,0.761
12205,2614497,z,1.1615
12206,2614640,z,0.8335
12207,2614870,z,1.0445
12208,2615050,z,1.101
12209,2615277,z,0.7045
12210,2615677,z,3.2835
12211,2615815,z,0.905
12212,2615834,z,0.9355
12213,2615986,z,0.775
12214,2615997,i,1.905
12215,261634,z,1.992
12216,261642,i,0.712
12217,2616537,z,3.566
12218,261663,z,0.865
12219,2616632,z,0.5645
12220,2616689,z,0.5945
12221,2616836,z,0.786
12222,2617076,z,0.829
12223,2617250,z,2.013
12224,261726,z,0.589
12225,2617269,i,0.442
12226,2617314,z,0.449
12227,2617419,z,1.392
12228,2617437,i,0.9015
12229,2617457,z,3.7915
12230,2617689,z,0.7975
12231,2617752,z,1.876
12232,2617975,i,1.97
12233,2618167,z,0.625
12234,261842,z,0.644
12235,261869,z,3.5415
12236,2618827,i,0.6395
12237,2619056,z,0.914
12238,2619233,z,1.567
12239,2619426,z,4.063
12240,2619593,z,4.1055
12241,2619654,z,0.4635
12242,2619664,z,0.8815
12243,2619986,z,0.7515
12244,2620031,z,1.2705
12245,2620108,z,2.363
12246,2620125,z,0.709
12247,262027,z,2.37
12248,2620339,z,3.8035
12249,2620578,z,0.7875
12250,262060,z,3.0955
12251,2620645,z,1.8735
12252,2620749,i,0.7345
12253,2620941,z,1.208
12254,2621102,z,3.4685
12255,2621288,z,5.3925
12256,2621522,z,1.6915
12257,2621786,z,0.687
12258,262185,z,0.907
12259,2622548,z,0.611
12260,262258,z,3.5165
12261,2622596,z,3.0595
12262,2622655,z,2.65
12263,2622863,z,1.004
12264,262324,z,3.3125
12265,2623338,z,3.968
12266,2623402,z,0.6675
12267,2623489,z,1.035
12268,2623536,i,1.2905
12269,2623636,z,1.8015
12270,2624001,z,4.94
12271,2624223,i,1.9715
12272,2624284,z,3.479
12273,262430,r,1.0675
12274,2624333,z,2.7985
12275,2624493,z,1.49
12276,2624561,z,1.42
12277,2624700,z,2.573
12278,2624814,z,1.6715
12279,2624835,z,3.5795
12280,2624948,z,1.9705
12281,2625330,z,1.9895
12282,2625575,z,1.2795
12283,2625615,z,1.4935
12284,2625638,z,1.6135
12285,2625719,z,3.5495
12286,2625881,z,1.7615
12287,2625947,z,1.7465
12288,2625965,z,2.0565
12289,2626045,z,1.1225
12290,262623,z,3.3685
12291,2626426,z,2.289
12292,2626517,z,2.2745
12293,2626697,z,3.238
12294,2626698,z,1.4015
12295,2626797,z,0.7905
12296,2627011,z,2.795
12297,2627074,z,1.455
12298,2627077,z,4.0155
12299,2627390,i,2.056
12300,2627448,z,2.177
12301,2627692,z,2.0915
12302,2627737,z,1.166
12303,2627774,z,2.8795
12304,2627798,z,2.6575
12305,2627816,z,2.5545
12306,262783,z,2.9095
12307,2627876,g,0.9195
12308,2627929,z,1.6675
12309,2627943,z,3.0945
12310,2627997,z,3.6665
12311,2628064,z,3.685
12312,2628134,z,4.5805
12313,2628149,z,2.8205
12314,2628178,z,0.8275
12315,2628203,z,1.915
12316,2628261,z,2.033
12317,2628451,z,2.4075
12318,2628553,z,1.914
12319,2628692,z,1.4455
12320,2628770,z,1.133
12321,2628785,i,1.3025
12322,2628792,z,1.1315
12323,2628829,z,1.61
12324,2628830,z,2.9485
12325,2628948,z,3.3645
12326,2629033,z,2.8655
12327,2629040,z,1.0775
12328,2629101,z,2.053
12329,2629106,z,2.2125
12330,2629184,z,2.2465
12331,2629193,z,4.903
12332,2629207,z,1.8555
12333,2629370,z,2.8585
12334,2629384,z,1.221
12335,2629586,z,4.918
12336,2629754,z,1.8805
12337,2629877,z,1.101
12338,2629935,i,0.5295
12339,2630158,z,2.7375
12340,2630200,z,1.2915
12341,2630462,z,3.4535
12342,2630490,z,2.6295
12343,2630551,z,2.2485
12344,2630594,z,1.9525
12345,2630616,z,1.652
12346,2630686,z,3.3925
12347,2630712,z,2.822
12348,2630747,z,1.0335
12349,263095,z,1.013
12350,2631083,z,1.297
12351,2631160,i,1.1775
12352,2631210,z,1.378
12353,2631569,z,1.6195
12354,2631603,z,1.287
12355,2631882,z,1.875
12356,2631929,z,3.3635
12357,2631975,z,1.1395
12358,2632040,z,2.6715
12359,2632064,z,0.999
12360,2632385,z,1.807
12361,2632417,z,2.3145
12362,2632427,z,2.432
12363,2632619,z,2.789
12364,263266,z,3.6835
12365,2632968,z,2.192
12366,2632972,z,2.647
12367,2632987,z,1.2315
12368,2632991,z,2.3715
12369,2633080,z,2.557
12370,2633155,z,3.074
12371,263319,z,3.324
12372,26332,r,0.7055
12373,2633245,z,2.521
12374,2633258,z,1.9985
12375,2633395,z,1.2645
12376,263349,z,2.4485
12377,2633516,z,1.593
12378,2633885,z,1.7625
12379,2633907,z,3.3375
12380,2633999,r,0.5605
12381,2634142,z,2.835
12382,2634321,z,1.683
12383,2634489,z,2.0595
12384,2634696,z,2.9555
12385,2634713,z,1.8665
12386,263479,i,2.0455
12387,263480,z,2.9605
12388,2634800,z,2.4825
12389,2635136,z,3.2555
12390,2635153,z,1.1445
12391,2635280,i,0.61
12392,2635420,z,3.4625
12393,2635450,z,1.876
12394,2635480,z,3.0345
12395,2635485,z,1.618
12396,2635717,z,2.244
12397,2635816,z,1.6265
12398,2635895,z,2.6125
12399,263596,z,0.88
12400,2636010,z,4.2915
12401,2636133,z,1.399
12402,2636233,z,1.5995
12403,2636334,z,1.47
12404,2636437,z,1.825
12405,2636523,z,1.1625
12406,2636614,z,1.3775
12407,2636798,z,1.1565
12408,2636847,z,2.8595
12409,2636940,z,0.4465
12410,2636945,z,2.9505
12411,2636988,z,2.2205
12412,2637003,z,1.292
12413,2637039,z,3.074
12414,2637109,z,1.687
12415,2637229,z,3.1835
12416,2637598,z,1.423
12417,2637784,z,0.964
12418,2637865,z,1.6125
12419,2637871,z,1.3785
12420,2637932,z,1.61
12421,2638155,z,1.8105
12422,2638307,i,0.6235
12423,2638555,z,1.6085
12424,2638603,z,1.544
12425,2638606,z,2.121
12426,2638641,z,2.2785
12427,263866,z,0.595
12428,2638872,z,3.792
12429,2638906,z,3.2945
12430,2638979,z,2.6465
12431,2639213,z,4.9885
12432,2639284,z,2.811
12433,2639430,z,1.6425
12434,2639625,i,0.5205
12435,2639853,z,1.144
12436,2639854,i,0.8825
12437,2639900,z,1.6155
12438,2639932,z,1.992
12439,2639952,z,2.6275
12440,2640128,z,1.2755
12441,2640341,z,3.0615
12442,2640366,z,2.0235
12443,2640410,z,1.446
12444,2640456,z,3.3965
12445,2640605,i,2.318
12446,264062,z,3.068
12447,2640658,z,1.796
12448,2640959,z,1.4695
12449,2641027,i,0.5205
12450,2641038,z,2.9845
12451,264109,z,1.623
12452,2641090,z,2.9535
12453,2641151,i,2.3845
12454,2641398,z,3.324
12455,2641627,z,1.7835
12456,2641680,r,2.941
12457,2641776,i,0.507
12458,2641835,i,0.7535
12459,2641850,z,1.9305
12460,2641936,z,2.4445
12461,2642059,z,3.1185
12462,2642150,z,2.3015
12463,2642176,z,3.6695
12464,2642228,z,2.5105
12465,2642441,z,2.5365
12466,2642475,z,1.478
12467,2642524,z,3.053
12468,2642610,z,1.2625
12469,2642674,z,2.4515
12470,2642684,z,1.878
12471,2642689,z,2.837
12472,2642822,z,1.861
12473,2642862,z,1.1495
12474,2642925,z,1.421
12475,2642964,z,1.4325
12476,2643036,z,2.496
12477,2643067,z,1.8435
12478,2643122,z,1.194
12479,2643205,z,2.601
12480,2643328,g,0.794
12481,2643501,z,3.219
12482,2643617,z,3.6235
12483,2643702,z,2.102
12484,2643810,z,1.285
12485,2643857,z,1.295
12486,2643860,z,1.6715
12487,2643949,z,2.4585
12488,2643963,z,2.0395
12489,2644694,z,0.842
12490,2644765,i,2.0365
12491,2645113,z,1.7445
12492,2645199,z,1.5675
12493,2645440,z,1.215
12494,2645468,z,1.9445
12495,2645559,z,1.917
12496,2645592,z,3.404
12497,2645763,z,2.283
12498,2645782,z,1.523
12499,2645887,z,2.2215
12500,2645911,z,3.1265
12501,2645942,z,1.652
12502,2645974,z,3.0225
12503,2646123,z,0.994
12504,2646293,z,2.611
12505,2646382,z,1.9535
12506,2646420,z,1.1375
12507,2646451,z,1.524
12508,2646522,z,1.7815
12509,2646574,z,1.336
12510,2646649,z,1.7165
12511,2646708,z,3.206
12512,2646935,z,1.621
12513,2646940,z,1.089
12514,264710,i,0.5205
12515,2647169,z,2.7825
12516,2647319,z,1.5375
12517,2647468,z,1.8035
12518,2647527,i,0.7765
12519,2647733,z,1.0335
12520,2647932,z,1.617
12521,2647980,z,2.0255
12522,2647996,z,3.606
12523,2648084,z,2.683
12524,2648107,z,3.24
12525,2648119,z,1.4975
12526,2648292,z,4.008
12527,2648527,z,2.608
12528,2648825,z,1.274
12529,2648997,z,2.531
12530,2649031,i,0.7625
12531,264907,z,2.663
12532,2649326,z,1.3885
12533,2649340,i,1.567
12534,2649416,i,1.3715
12535,2649431,z,1.108
12536,2649446,z,2.049
12537,2649460,z,2.9655
12538,2649727,z,1.819
12539,2649736,z,1.008
12540,2649774,i,1.133
12541,2649811,i,1.1775
12542,2649840,z,1.1115
12543,2649892,z,2.4225
12544,265006,z,3.719
12545,2650101,z,2.037
12546,2650163,z,2.019
12547,2650193,z,2.1255
12548,2650382,r,0.8425
12549,2650488,z,3.498
12550,2650565,z,1.32
12551,2650740,z,1.642
12552,2650944,z,2.403
12553,2651250,z,4.4235
12554,2651385,z,2.732
12555,2651520,z,4.0585
12556,2651600,z,1.371
12557,2651616,z,2.885
12558,2651691,z,1.357
12559,2651723,z,3.001
12560,2651894,z,2.89
12561,2652178,z,1.6645
12562,2652285,z,1.667
12563,2652303,z,1.743
12564,2652389,z,3.0505
12565,2652402,z,1.631
12566,2652430,z,2.4745
12567,265248,z,0.3285
12568,2652500,z,3.1485
12569,2652556,z,1.8525
12570,2652872,z,3.14
12571,2652969,z,1.6365
12572,2653002,z,2.385
12573,26531,i,0.85
12574,265324,z,1.3775
12575,2653267,z,5.2375
12576,2653364,z,2.5215
12577,2653466,z,2.8145
12578,2653537,z,0.8165
12579,2653542,z,2.404
12580,2653614,i,1.7965
12581,2653712,z,0.9395
12582,2653737,i,1.0335
12583,2653788,z,2.977
12584,2653821,z,1.266
12585,2654118,z,2.7145
12586,2654324,z,1.5705
12587,2654427,z,2.1475
12588,2654551,z,1.682
12589,2654711,r,0.785
12590,2654780,i,1.5095
12591,2654902,z,2.6485
12592,2654924,z,3.4775
12593,2654959,z,2.042
12594,2655033,z,1.272
12595,2655081,z,2.366
12596,2655473,z,3.0675
12597,2655531,z,1.7635
12598,2655567,z,2.3845
12599,2655622,z,2.012
12600,2655714,z,1.618
12601,2655736,z,0.921
12602,2655783,z,1.804
12603,2655795,z,3.155
12604,2655939,z,2.2365
12605,2655950,z,1.5525
12606,2656251,z,2.175
12607,2656344,z,2.379
12608,2656379,z,3.2345
12609,2656384,z,1.9
12610,265640,z,2.79
12611,2656489,z,2.652
12612,2656503,z,3.3585
12613,2656581,i,1.7605
12614,2656680,z,2.678
12615,2656815,z,2.39
12616,2656932,z,2.991
12617,2657048,z,3.245
12618,2657074,z,3.3585
12619,2657158,z,2.9065
12620,2657225,z,1.5145
12621,2657248,z,1.1335
12622,2657415,z,3.2145
12623,2657442,z,2.412
12624,2657595,z,2.095
12625,2657662,z,2.0455
12626,2657753,z,2.6965
12627,2657986,z,4.556
12628,2658021,z,1.75
12629,2658392,z,0.977
12630,2658400,z,4.4235
12631,2658401,z,1.846
12632,2658618,z,1.2195
12633,2658752,z,1.4065
12634,2658890,z,2.889
12635,265896,z,1.557
12636,2659148,z,1.5265
12637,2659447,z,0.9965
12638,2659657,z,3.3485
12639,2659694,z,1.999
12640,2659781,z,1.846
12641,2659801,z,0.953
12642,2660328,z,1.548
12643,2660340,z,1.712
12644,2660341,z,1.2995
12645,2660590,z,2.5835
12646,2660860,z,1.833
12647,2660898,z,1.497
12648,2660938,i,2.4425
12649,2661104,i,0.738
12650,2661209,z,1.6845
12651,2661315,z,1.442
12652,2661341,z,2.8505
12653,2661458,z,1.1595
12654,2661623,z,0.9315
12655,2661758,z,1.388
12656,2661760,z,4.591
12657,2661864,z,2.123
12658,2661879,z,3.606
12659,2662090,z,2.8295
12660,2662249,z,3.7685
12661,2662389,z,1.038
12662,2662560,z,1.531
12663,266265,r,0.5365
12664,2662751,z,2.3335
12665,2662994,z,1.4485
12666,2663054,z,2.5485
12667,2663121,z,2.8445
12668,2663258,z,2.496
12669,2663329,z,3.0775
12670,2663491,z,3.085
12671,2663497,z,1.7365
12672,266405,i,0.8205
12673,2664067,z,1.1235
12674,2664127,z,3.3315
12675,2664210,z,1.7545
12676,2664316,z,3.315
12677,2664530,z,1.5315
12678,2664704,z,2.934
12679,2665050,z,2.7215
12680,2665076,z,1.67
12681,2665161,i,1.224
12682,2665166,i,1.0765
12683,2665291,z,1.9075
12684,2665371,z,1.8315
12685,2665426,z,1.8855
12686,2665429,z,2.7585
12687,2665514,z,1.4915
12688,2665530,z,2.5905
12689,2665555,z,3.516
12690,2665673,z,2.2155
12691,266575,z,2.8195
12692,2665815,z,1.561
12693,266588,z,2.987
12694,2665912,z,3.009
12695,2665988,z,1.378
12696,2666052,z,2.365
12697,2666224,z,0.8855
12698,2666247,i,1.6855
12699,2666365,z,1.889
12700,2666389,z,0.6275
12701,2666391,z,2.606
12702,2666392,z,3.3185
12703,2666434,z,1.6185
12704,2666464,z,1.222
12705,2666478,z,2.811
12706,2666490,z,2.944
12707,2666503,z,2.692
12708,2666549,z,1.4735
12709,2666599,z,2.9485
12710,2666620,z,1.835
12711,2666810,z,3.556
12712,2666990,z,2.7365
12713,2667061,z,2.401
12714,2667082,z,1.042
12715,2667270,z,2.213
12716,2667371,z,1.722
12717,2667527,z,3.567
12718,2667734,z,1.2655
12719,2667770,z,2.2215
12720,2667777,z,3.02
12721,2667793,z,1.83
12722,2667840,z,3.189
12723,2667907,z,1.878
12724,2667949,z,3.85
12725,2668008,z,1.7805
12726,2668129,z,2.17
12727,2668333,z,1.835
12728,2668343,z,0.9085
12729,2668445,z,3.7895
12730,2668538,z,0.57
12731,2668584,z,1.171
12732,2668650,i,0.775
12733,2668737,z,1.9245
12734,2668821,z,3.2
12735,2668955,z,2.0005
12736,2669105,z,2.2285
12737,2669142,z,3.0605
12738,2669252,z,4.522
12739,2669527,z,1.407
12740,2669528,z,1.649
12741,2669735,z,0.9865
12742,2669797,z,0.7
12743,2670,z,0.72
12744,2670089,z,1.2505
12745,2670137,z,1.7065
12746,2670264,z,2.4165
12747,2670310,z,0.604
12748,2670433,z,2.2725
12749,267046,z,1.621
12750,2670574,z,2.934
12751,2670692,z,3.2815
12752,2670722,z,3.1565
12753,2670761,z,1.957
12754,267090,z,0.619
12755,2671200,z,1.99
12756,2671273,z,3.037
12757,2671291,z,1.1315
12758,2671339,z,1.4395
12759,2671383,z,1.7275
12760,2671415,z,2.885
12761,2671427,z,0.9495
12762,2671561,z,2.9875
12763,2671607,z,3.455
12764,2671744,z,2.2985
12765,2671750,z,1.689
12766,2671900,z,1.2995
12767,2671936,z,0.65
12768,2671957,z,1.562
12769,267199,z,2.83
12770,2672055,z,2.584
12771,2672112,z,1.332
12772,2672176,z,1.0065
12773,2672238,z,0.8675
12774,2672573,z,3.314
12775,2672828,z,1.1265
12776,2672846,z,1.468
12777,2673012,z,0.3985
12778,2673050,z,1.3345
12779,2673087,z,3.298
12780,2673213,z,1.728
12781,2673216,z,2.5455
12782,2673379,z,2.3225
12783,2673690,z,4.3685
12784,2673836,z,1.6515
12785,2673845,z,1.2215
12786,2673908,z,1.253
12787,2673956,z,1.1455
12788,2674039,z,3.7565
12789,2674095,z,1.9895
12790,2674238,z,3.074
12791,2674274,z,2.417
12792,2674275,z,1.1225
12793,2674352,z,3.57
12794,2674551,z,1.38
12795,2674566,z,1.045
12796,2674585,z,1.593
12797,2674664,z,1.4825
12798,2674665,z,2.632
12799,2674792,z,3.375
12800,2674836,i,1.379
12801,2674901,z,1.6355
12802,2674926,z,1.891
12803,2675088,z,1.8245
12804,2675261,z,3.6305
12805,2675262,z,3.2245
12806,2675361,z,2.9455
12807,2675381,z,2.889
12808,267548,z,3.3765
12809,2675539,z,1.1255
12810,2675703,z,3.6845
12811,2675785,z,1.9775
12812,2675886,z,1.981
12813,2676169,z,1.8035
12814,2676320,z,4.767
12815,2676446,z,1.5205
12816,2676677,z,2.694
12817,2676704,z,0.9445
12818,2676796,z,2.1195
12819,2677037,z,1.9325
12820,2677318,z,1.3115
12821,2677393,z,2.288
12822,2677556,z,2.0775
12823,2677654,z,2.445
12824,2677849,z,1.4935
12825,2677881,z,1.1365
12826,2678010,z,1.7275
12827,2678127,z,2.5135
12828,2678251,z,0.853
12829,2678271,z,3.8965
12830,2678357,z,2.164
12831,2678423,z,2.826
12832,2678490,z,2.4865
12833,2678698,z,2.912
12834,267882,z,2.9345
12835,2678867,z,1.9665
12836,2678891,z,1.2915
12837,2678919,z,3.648
12838,2678965,z,1.297
12839,2679193,z,2.053
12840,2679208,z,3.1165
12841,2679215,z,1.0495
12842,2679246,z,3.1055
12843,267925,i,1.043
12844,2679440,z,1.428
12845,2679969,z,1.5525
12846,2680199,z,3.05
12847,2680351,z,2.982
12848,2680386,z,2.27
12849,2680416,z,3.2295
12850,2680540,z,1.4905
12851,2680559,z,0.928
12852,2680668,z,2.2725
12853,2680720,z,2.2545
12854,2680956,z,2.2085
12855,2681065,z,0.592
12856,2681180,z,1.193
12857,2681219,i,0.968
12858,2681336,i,2.6345
12859,2681380,z,1.8375
12860,2681549,z,2.3135
12861,2681610,z,1.4545
12862,2681767,z,3.0035
12863,2682034,z,1.2775
12864,2682108,z,2.759
12865,2682154,z,2.813
12866,2682169,z,1.174
12867,2682178,z,2.171
12868,2682317,z,3.3685
12869,2682343,i,2.342
12870,2682517,z,0.664
12871,2682830,z,1.6735
12872,2682835,z,1.895
12873,2682859,z,3.146
12874,2682888,z,2.9465
12875,2683071,z,2.882
12876,268318,z,0.9695
12877,2683182,z,1.215
12878,2683372,z,0.507
12879,2683744,z,2.2085
12880,2684048,z,1.7255
12881,2684274,z,1.2225
12882,2684289,z,3.1175
12883,2684425,z,1.7555
12884,2684484,z,0.9935
12885,2684667,z,3.3375
12886,2684675,r,0.87
12887,2684835,z,1.9795
12888,2684903,i,1.8135
12889,2684914,z,1.787
12890,2685045,z,1.66
12891,2685072,z,3.0835
12892,2685293,z,3.0645
12893,2685335,z,2.7865
12894,2685363,i,1.8215
12895,2685369,z,1.5465
12896,2685437,z,3.9865
12897,2685511,z,2.566
12898,2685525,z,1.8315
12899,2685633,z,3.7845
12900,2685829,z,1.1785
12901,2686200,z,1.6045
12902,2686256,z,3.135
12903,2686458,z,2.523
12904,268657,z,0.744
12905,2686601,z,1.8805
12906,2686624,z,1.4865
12907,2686646,z,1.8375
12908,2686670,z,1.17
12909,2686701,z,1.3395
12910,2686725,z,1.964
12911,2686871,z,2.47
12912,2686873,z,2.996
12913,2686876,z,1.3815
12914,2686970,z,2.264
12915,2687045,z,2.5615
12916,2687235,z,2.0735
12917,2687240,z,1.393
12918,2687279,z,3.9565
12919,2687285,z,4.1065
12920,2687388,z,1.202
12921,2687496,z,2.1315
12922,2687534,z,1.7015
12923,2687635,z,1.11
12924,2687669,z,3.332
12925,2687988,z,2.47
12926,2688142,z,2.523
12927,2688161,z,1.56
12928,2688162,z,2.9405
12929,2688279,z,2.013
12930,2688318,z,0.9685
12931,2688469,z,2.0555
12932,2688562,z,1.682
12933,2688817,z,1.9775
12934,2688858,z,2.1505
12935,2688930,z,2.627
12936,2689010,i,2.2305
12937,2689039,z,2.0125
12938,2689294,i,1.087
12939,2689812,z,2.1475
12940,2689860,z,0.9075
12941,2690048,i,1.3515
12942,2690136,z,3.45
12943,2690200,z,1.375
12944,2690256,z,2.2355
12945,2690276,z,1.436
12946,2690691,z,3.3165
12947,2691106,z,2.279
12948,2691272,z,2.123
12949,2691358,z,2.464
12950,2691431,z,3.4055
12951,2691448,z,1.5215
12952,2691508,i,0.533
12953,2691609,i,0.464
12954,2691610,z,2.884
12955,2691650,i,2.0985
12956,2691662,z,1.409
12957,2691723,z,1.791
12958,2691734,z,1.298
12959,2691942,z,1.223
12960,2692184,z,2.2835
12961,2692354,r,0.84
12962,26925,i,1.019
12963,2692548,z,2.1515
12964,2692599,z,2.6405
12965,2692824,z,1.5065
12966,2692869,z,3.2985
12967,269316,r,1.14
12968,2693400,z,1.3045
12969,2693525,z,1.158
12970,2693611,z,1.052
12971,2693730,z,1.159
12972,2693797,z,1.464
12973,2693909,z,1.3575
12974,269398,z,2.1215
12975,2694019,z,3.462
12976,2694179,z,3.3485
12977,2694186,z,1.734
12978,269434,z,0.5485
12979,2694370,r,0.7835
12980,2694398,z,2.276
